0,3.3105430133940246,2.653241964607215,2.2844211223663744,2.9601050959108397,4.091005660956586,2.0294631718735947,2.8903717578961645,6.028278520230698,2.8903717578961645,3.8264651170664994,3.713572066704308
1,3.6082115510464816,2.8622008809294686,2.5877640352277083,2.8791984572980396,2.211565694606877,2.975529566236472,3.5115454388310208,5.8664680569332965,1.4747630091074988,2.8622008809294686,4.135166556742356
2,4.100989104940769,3.8088822465086327,2.747270914255491,2.4159137783010487,2.639057329615259,2.766319109226186,3.5115454388310208,6.0014148779611505,2.517696472610991,3.493472657771326,3.0204248861443626
3,4.304065093204169,4.428433007488037,3.1822118404966093,2.6741486494265287,0.8285518175661483,1.9213246735826988,2.5494451709255714,6.270988431858299,2.6878474937846906,3.3877743613300146,3.1822118404966093
4,3.5467396869528134,3.0349529867072724,1.8229350866965048,2.373043556642607,3.250374491927572,3.0955776085237074,3.8522730010223722,5.723585101952381,1.7334238922150915,3.2846635654062037,4.410371107683024
5,2.9856819377004897,1.55814461804655,2.9231615807191558,3.139832617527748,2.4765384001174837,2.5572273113676265,3.2846635654062037,6.415096959171596,2.6878474937846906,3.914021008090819,4.074141854904581
6,3.8264651170664994,3.624340932976365,2.4336133554004498,4.890349128221754,2.8507065015037334,2.2679936482244267,2.9391619220655967,6.728628613084702,2.772588722239781,3.6082115510464816,2.9496883350525844
7,3.8794998137225862,2.772588722239781,2.747270914255491,3.449987545831587,2.917770732084279,3.054001181677967,3.835141961092188,6.1463292576688975,2.0068708488450007,3.2347491740244907,3.044522437723423
8,4.653960350157523,4.135166556742356,2.451005098112319,3.0955776085237074,3.756538102587751,2.5257286443082556,3.1986731175506815,6.100318952020064,3.407841924380824,4.127134385045092,3.269568939183719
9,3.0955776085237074,3.1135153092103742,1.0577902941478545,5.327876168789581,3.7999735016195233,2.653241964607215,4.912654885736052,5.365976015021851,2.747270914255491,3.3214324131932926,4.624972813284271
10,2.856470206220483,2.856470206220483,2.740840023925201,2.8903717578961645,2.501435951739211,3.131136910560194,3.572345637857985,6.1092475827643655,3.0633909220278057,3.8264651170664994,3.2228678461377385
11,4.321480134805848,3.173878458937465,2.1400661634962708,2.803360380906535,3.3032169733019514,3.086486636822455,3.624340932976365,5.966146739123692,3.493472657771326,4.276666119016055,3.597312260588446
12,4.455509411433685,3.703768066607687,2.2925347571405443,4.188138441508461,2.5416019934645457,2.0373166153791646,2.580216829592325,6.270988431858299,2.9391619220655967,3.8088822465086327,4.77912349311153
13,3.632309102625542,3.407841924380824,1.791759469228055,2.3085671646715933,2.803360380906535,2.9391619220655967,2.9391619220655967,5.993961427306569,2.747270914255491,3.747148362237912,5.0238805208462765
14,3.407841924380824,3.2228678461377385,2.4159137783010487,2.833213344056216,3.8628327612373745,2.2844211223663744,2.1077860146889784,6.2166061010848646,2.373043556642607,3.0007198150650303,2.187174241482718
15,3.9318256327243257,2.6946271807700692,2.5572273113676265,2.653241964607215,2.509599262378372,2.9496883350525844,3.3638415951183864,5.973809611869261,4.046553898385752,4.356708826689592,0.6931471805599453
16,3.3032169733019514,3.3214324131932926,3.104586678466073,2.4765384001174837,2.7536607123542622,2.3085671646715933,3.6609942506244004,4.499809670330265,3.713572066704308,4.197201947661808,0.8837675401685949
17,3.703768066607687,3.6686767467964168,2.4423470353692043,4.534747721691546,3.1654750481410856,3.353406717825807,3.475067230228611,5.4116460518550396,2.8622008809294686,3.459466289786131,2.1564025828159643
18,3.449987545831587,3.0349529867072724,2.1400661634962708,4.897839799950911,2.8154087194227095,3.0007198150650303,3.616308761279101,5.768320995793772,3.2228678461377385,3.6428355156125294,2.9014215940827497
19,3.914021008090819,2.8622008809294686,2.6602595372658615,4.955827057601261,3.2846635654062037,3.4688560301359703,4.144720769547168,6.566672429803241,2.7212954278522306,3.3463891451671604,3.139832617527748
