A,B,C,D
0.07772979331786738,0.5484447720506606,0.6198805447282291,0.9047632728261333
-1.2539410425910467,0.4054192817852664,0.2413376733897941,-0.5189621338667817
0.02447261726527279,0.8292357822987358,-1.233481737088406,0.33315907329950345
-1.540812974578258,-0.6958639383828652,-0.5647381374178251,-0.4286209449091736
0.036573469504292015,-2.986375536183621,0.27034313994225767,-2.2320027553388067
-0.9812958234388245,1.136810073628036,0.09537505092922682,-0.28734326567873353
-0.6226393381717668,0.12981589978864097,0.5436003064347684,1.6512511667946939
-1.9157679671454377,0.5446853297255274,1.3620624698697779,0.5722852920316811
0.010101516680908003,1.4038952464395205,2.69015586829201,1.8214481745289515
0.2218046200739193,-0.9379067819921072,0.58783504551083,0.680220586208345
0.6206657572962531,-0.16252893956857883,-0.952155893759138,0.8271493995551927
-0.2906390247045874,-0.7925116079191852,-0.6748830751071739,-1.2381760827170887
0.7109596413233978,-0.3000648547302183,0.365106504903133,-0.07093824764549861
1.218611116882325,0.015408509645497304,-0.25742403871211467,0.5839867688863812
0.11080090813283015,-0.7491388442190369,-1.087947756144238,-0.8570397994172902
-0.4245286265711494,-0.6068851328766174,-2.824674042943977,-2.4843825266622326
-0.41451518708453416,-0.693658288606173,0.06126052492113765,-0.14602327811927596
0.555995198983278,0.8378652437432944,1.4386087907478742,0.7466812892224746
-1.0822648870246097,1.8311535499756855,0.6947795460998097,2.297303987691567
0.5293599240143304,-0.39400977972033857,-0.5353401306290679,-1.7969375111316244
0.16913417898666047,-2.224185047429787,1.8865870994744078,0.07235885959839844
0.5197428737861961,-0.3663413064635419,-0.8346798000386234,-1.487890460918462
-0.13322544665165728,1.5979082062343202,0.5772804412449851,1.461953612933456
-0.08818470062218575,-0.036698076722636676,0.10725768573956566,-0.5438214734307837
-1.1480762565401803,0.7209255087848002,0.310602547579403,-0.28242566528409935
-0.4296217505530427,-1.3422962328976062,-0.6644269492629362,-0.5840061763061415
-0.3699838605298551,0.5586949963727834,-0.3602928860951758,0.7866416262703192
0.15523675017815972,-0.7053293258522483,-0.17387840094224152,-1.3171174585687309
0.5775641609916201,0.8793163218317874,0.809170512059819,1.381156813360363
0.058282208452023844,0.14714961893701803,-0.8369589504549368,-2.234903372667287
2.10320334631176,0.24120888801249088,-0.3107786524945887,0.5958171232390868
-0.5581553486400477,-0.866977330049561,-1.5327581018956615,-1.0672995633224185
0.3547752848387444,-0.7098908721352459,-1.5408977357651188,-2.592436927019939
0.25788857307193563,1.3414090549533668,0.8032951138409183,0.23442217618783767
-1.6075302310025046,0.14860848940482485,0.0625549664335114,-0.36022148620828365
1.4679988675675981,0.6536186172371596,-0.6310360212292003,1.3428482633540482
0.3763933522547838,-0.2577193703357279,-0.7336262876420845,-3.0477242763911647
0.7354693220556288,2.3653589130208053,1.4123087050793182,-0.6072339026851605
-0.7762566293296644,-0.9108064511051186,-0.0667819445622903,1.2129304222402237
0.3843310127953121,1.4446577012753046,0.3935799139291591,0.7883118229249654
1.0019490985321695,0.8273681597025642,0.4663517553027674,0.7986362490375398
-0.32490679604253936,0.9902487605742436,-1.6793953948522682,-1.4912875877239893
-0.37477121870546637,1.1260248880263741,0.13110154374141442,2.4064183577740885
-1.154780432110577,0.9561220235027871,-1.092433929635049,-0.8904700514542035
0.3402130873165376,0.4179606191447898,1.3762212600811452,1.1244495944311197
-0.27290139988206386,-1.1498775946745845,1.3052145761146534,-0.5167473353738706
-0.5608237057842959,-0.6769219176035681,-1.071739908836491,-0.9076574699445126
-0.240642921933838,0.9807557540895974,0.36308182015709256,1.098001244873012
1.6668614006452764,-0.7109950432880477,-0.35039463470121684,0.19696126115526463
-1.391935333631553,-1.4350089117183085,0.930353247600977,0.6042349593013336
-0.23540684570946635,-0.628909395147637,0.8512429217580072,-1.1136334216673578
-0.04735286828711362,0.0935003011259376,1.2378664806055926,0.9090503597554201
