A,B,C,D
-1.6975958848790806,2.728125214784932,6.589505506197176,0.9858137182761915
1.0048576751520353,2.276874455583383,4.067917651972358,0.9233437246864591
-0.07130681737524737,1.5426637013827083,2.532892781584912,0.25562111040287416
-1.48470686143926,2.115533253777988,4.434121210903444,0.9191973368531382
-0.9957101140247353,3.226851333132784,10.89108437406303,0.009816317481937342
-0.2649860726751375,0.05987767297337761,0.1014066538629535,-1.3493040850210407
0.10942387245905025,0.7519160025084339,1.035353482515514,-0.6775944723872708
0.4116847637604,0.4462426619217745,-0.31929265406593776,0.23282912183460086
0.1333032867238606,0.08046788505793168,0.6318336688322911,-0.8411358409452753
1.1745050159539747,-0.8440315066023842,0.9160701040874532,0.7433801353825428
0.45595867438570353,0.20257799317578984,1.5905693378412864,0.3093326457247384
0.24939227424291036,0.13408059703922587,0.8344732043212215,1.16538653963923
1.9430439226547007,3.7995655766973635,16.020794089089446,1.4164160278673064
-0.9251990175481852,-0.6045291573791662,0.6884273263183054,0.5328028680222792
1.5883655055068486,1.9747521772059617,2.645831372295254,0.6539322395881189
0.6499754928609301,2.1243606050662693,4.022420165916663,1.7231946359001735
-0.5476386575417407,-0.4787848970098541,0.191447693840381,-1.1858962925004541
-2.380689564719553,5.119020209909203,25.357821137187667,-0.4989558413516171
0.6298491769785783,-0.3896522960947158,0.45156250936256653,-0.17367035819766014
-0.9391110942323636,0.1427340589141607,-1.2335668650037113,-0.5232861957546093
0.6016992514677567,0.9813764106137993,2.60605856999927,2.186529344092769
0.1171038078683891,-0.7427455422321999,-0.6473687212786654,-0.45025621333547966
-0.26651819531489257,0.30885855889264746,-1.0336885064228016,-0.4370855444195712
-0.10301504844792414,1.5213743888624456,2.1705036920918643,0.9841392252528872
0.23408449069056017,0.2542789430685916,1.2954400352239648,0.6445955937674446
0.00854567917334068,-0.7744458577882457,0.1549795672640643,-0.6738928169640672
-0.9382550215328411,0.6992073259718629,1.4078362101553221,0.4593778551642087
0.9782985567989275,1.182198398780645,1.8861290942703834,1.4458271521869657
-0.49001312169395866,2.18696780728723,3.7543817827781485,0.17808049396531556
-0.23071583870412668,0.3750798410785495,-0.9893933994434532,0.5047982909305347
0.2682773932076538,0.8965413602827725,2.374554928724355,-0.08489208611166077
2.386986279746293,6.72553848686042,44.374680550119834,0.8063943042704511
-0.7748366699886412,-0.2790455354874499,0.8027183737834215,0.7092546276655013
-1.073750954874953,0.31409635103268363,-0.8939955301471472,-1.855254790505071
