X1,X2,X3,X4,X5,X6
0.07358225361202635,0.8037826421721896,-0.03816639975191448,0.8651827618979478,-0.9102858027183987,-1.8714046438495007
0.9423355406704105,0.8956330319686208,0.6437268446821913,0.8428630340470943,-0.5736407996561012,0.8788171552601203
-1.3430111482846239,1.66379969290361,0.37819420438223605,1.8752652396350316,-0.12179807839727635,-0.18922876247701115
0.4633996542519692,-0.752254597477235,-0.4488571415861112,-0.7517421465782664,-0.7414203707693645,-0.9617820597512636
-1.4671080522180882,-1.898342901601233,-0.7205882048148029,-0.17836619463558934,-0.06916494710144871,-2.116633293231285
-0.6554136579312467,0.8757836869686109,0.030291531030744334,0.10058364291899125,2.3191018589798142,1.9472783832143041
0.8264296559072165,1.0860675157933335,1.2096222131774608,-0.36066453114792596,0.6562340651542053,1.809105940506456
-0.5812069606819751,-2.6235288222621755,-1.1323248407621929,0.2614378869799827,0.9962447753786815,1.2233210054075807
1.0325333575802964,-0.4622415054995793,1.5445662180883,-0.04286052821427666,-2.509702799580908,-0.452922310926826
1.3493431968124407,0.024404940508365613,0.9212260786940258,0.08985616989546719,1.3307816252501918,3.4809584895102965
-0.9658335370727973,-1.3832212993071635,-2.099780705016876,-1.7488829962159684,-0.2361981246956092,-1.279057939165619
-1.55665180962199,0.20478302974163343,0.042783164932370776,0.4292515561836076,0.3333119292050154,1.5662868700853019
0.5675272568258825,0.7044756844404412,0.9690691855472882,-0.015030036819894232,0.16201303847144755,0.20292086155535027
-0.9415431805972675,0.24166726007587813,-1.6604130524949285,-1.4750694836286051,-0.28288761078100877,-0.2662271079007247
-2.042562682938914,-0.9577847163905827,-1.3446282594730292,1.0029480804641238,0.3503363384592476,2.6364222178486796
0.6051193700596514,-1.0297904146755248,-0.4807740048564263,-1.5175268247352387,-1.4301081310062782,-1.000590536271406
-0.647863833545074,-0.18753619620249629,-0.29435249997752294,0.6588272834821405,0.438286235896144,1.9608170561447111
0.1350745975882092,0.3851960396158609,-0.23259506340724248,1.760572564210307,-0.08975472322833086,1.4401299110709722
-0.666146369882363,-0.42379134325896783,-1.7254130144170214,-1.0344758796058955,-0.9070116528671861,-0.34731700493718987
-0.6347528678344156,0.15860348318787654,-1.7976057860868653,-1.7792083078847223,-1.3506177229614977,0.6524730804195534
0.566888102170912,-0.24721380880313282,0.9639358998945134,0.6210379931867802,3.2375885404034963,1.195167596088432
0.7661982143833005,-0.8155097184864081,0.3452715373034933,-0.1646096268705703,-1.6607975633102467,-1.5176659816075686
-1.1342071208402291,-1.4265781892014264,0.21655886748827657,0.8203319945065838,1.3940868159034845,1.1872567140189314
-1.4519791124534838,-2.2070366925069216,-3.1574011070362578,-3.2810722226741937,-0.9336058119009196,-0.3043139227597025
-0.04041481574437306,-0.6643032597544037,0.13973717164564392,-1.1161643344553593,-0.10199353412505377,2.4388728445846506
-0.35926217871209154,0.7791599843175131,-0.8074667495846386,-0.8253907440245477,1.5603055513881086,0.9891602868344257
-0.6907045190496347,-1.2533545436781166,-0.5380100506760387,0.17225986283082273,0.6456710437346087,1.057148604532962
0.9001456304891814,2.1304180580168963,1.6474560692150724,0.6467109047975177,1.1335819741010456,0.9775446156192291
0.8516693553702896,0.5551642433066616,1.449008857411651,-0.49619429103952506,1.1295338715904866,1.93305115135413
0.8094855245880084,-0.9395586103784097,-0.519129758809268,0.7698169125151821,-1.8494193395225897,-0.1336308211664058
1.6616664272956971,2.019820649096972,2.0664253910555006,0.6215168950383543,1.9586275951020236,0.9922302040286691
-0.7846499200606478,0.7271823599585907,0.6058188617281428,0.5475511586035431,1.5765931037932734,0.0010816878047562595
0.7952932114019235,0.20811464505390453,-0.31113082676579806,1.615269832564716,-0.7003437854583408,-2.258096054889183
-2.2243163638693155,-0.1102488208443384,-1.8626980354752996,-2.354114726470073,-3.0254613113391096,-0.12083653206987299
-0.944710788680869,-1.8358977956680478,-1.6693686402943642,-2.1654207869336224,0.4368332454653535,-0.41166803185666295
0.0020128203931314764,0.8332806573801546,0.3611601217773104,1.9093137867803303,-0.3482030214783964,-0.5990017356964616
